第四趾,3,第四趾,第四 趾
第四趾,3,第四足趾,足趾 第四
第四趾,3,第趾,4 趾 第
腓骨部分,1,腓骨部分,部分 腓骨
阴蒂部分,1,阴蒂部分,部分 阴 蒂
下肢深静脉,1,下肢深静脉,深静脉 下肢
上颌动脉分支,2,上颌动脉分支,动脉 分支 上颌
上颌动脉分支,2,上颌动脉支,动脉 上颌 支
腹膜隐窝,1,腹膜隐窝,腹膜 隐 窝
大脑皮质区域,2,大脑皮质区域,皮质 大脑 区域
大脑皮质区域,2,大脑皮质区,皮质 大脑 区
后葡萄膜,1,后葡萄膜,葡萄 膜 后
踝关节和[或]足部滑膜,1,踝关节和或足部滑膜,踝关节 足部 滑膜 和或
眶壁,1,眶壁,眶 壁
外阴皮肤和[或]粘膜,1,外阴皮肤和或粘膜,皮肤和 粘膜 外阴 或
腹主动脉丛,1,腹主动脉丛,主动脉 腹 丛
外耳皮下组织,1,外耳皮下组织,皮下组织 外耳
枢椎,4,枢椎,椎 枢
枢椎,4,第二颈椎,颈椎 第二
枢椎,4,第颈椎,2 颈椎 第
枢椎,4,颈,2 颈
红细胞,1,红细胞,红细胞
胎头,1,胎头,胎 头
掌指关节侧副韧带,2,掌指关节侧副韧带,指关节 副韧带 掌侧
掌指关节侧副韧带,2,掌指关节副韧带,指关节 副韧带 掌
小脑蚓部,1,小脑蚓部,小脑 部 蚓
前列腺尖,1,前列腺尖,前列腺 尖
外耳道,1,外耳道,外耳 道
脑岛和盖,1,脑岛和盖,脑 盖 岛 和
器官囊,1,器官囊,器官 囊
体腔系统,1,体腔系统,系统 腔 体
胚胎主动脉弓,1,胚胎主动脉弓,主动脉弓 胚胎
桡骨部分,1,桡骨部分,部分 桡骨
输尿管部分,1,输尿管部分,输尿管 部分
下肢浅静脉,1,下肢浅静脉,静脉 下肢 浅
膝关节囊内韧带,1,膝关节囊内韧带,膝关节 韧带 囊 内
头部肌腱,1,头部肌腱,肌腱 头部
颈部肌腱,1,颈部肌腱,颈部 肌腱
乳房象限,1,乳房象限,象限 乳房
指骨底(除外拇指指骨),1,指骨底除外拇指指骨,指骨 拇指 除 底 外
阴茎勃起结构,1,阴茎勃起结构,阴茎 结构 起 勃
脊髓脑脊液通路,1,脊髓脑脊液通路,脊髓 通 路 脑 脊 液
肾源性脐带衍生物,1,肾源性脐带衍生物,生物 源性 衍 脐 肾 带
胚胎口,1,胚胎口,胚胎 口
髋关节滑膜,1,髋关节滑膜,髋关节 滑膜
掌骨骨骺,1,掌骨骨骺,掌骨 骺 骨
舌面区域,2,舌面区域,区域 面 舌
舌面区域,2,舌面区,面 舌 区
颞叶层,1,颞叶层,颞 层 叶
角膜部分,1,角膜部分,部分 角膜
嘴唇部分,1,嘴唇部分,部分 嘴 唇
动眼神经系统,3,动眼神经系统,神经系统 眼 动
动眼神经系统,3,眼球运动系,运动 眼球 系
动眼神经系统,3,动眼系统,系统 眼 动
锁骨关节,2,锁骨关节,锁骨 关节
锁骨关节,2,锁关节,关节 锁
骨盆滑膜囊,2,骨盆滑膜囊,骨盆 滑膜 囊
骨盆滑膜囊,2,骨盆滑囊,骨盆 滑 囊
前列腺中区,1,前列腺中区,前列腺 区 中
甲状旁腺,1,甲状旁腺,甲状旁腺
左眼,1,左眼,眼 左
下颌骨体,2,下颌骨体,下颌骨 体
下颌骨体,2,下颌体,下颌 体
头部淋巴结,2,头部淋巴结,淋巴结 头部
头部淋巴结,2,头淋巴结,淋巴结 头
阴茎皮肤,1,阴茎皮肤,阴茎 皮肤
上肢淋巴结,1,上肢淋巴结,淋巴结 上肢
细支气管,1,细支气管,支气管 细
输精管,1,输精管,输 精 管
粘液腺(器官成分),1,粘液腺器官成分,粘液 器官 腺 成 分
背部皮肤,1,背部皮肤,部皮肤 背
Corti器,6,器,corti 器
Corti器,6,螺旋器,螺旋 器
Corti器,6,柯替氏器,氏 柯 替 器
Corti器,6,器,corti 器
Corti器,6,科蒂器,蒂 科 器
Corti器,6,柯替器,柯 替 器
颈椎间盘,1,颈椎间盘,椎间盘 颈
横断肌,1,横断肌,肌 横 断
脑内囊部分,1,脑内囊部分,部分 脑 囊 内
蝶骨部分,1,蝶骨部分,部分 骨 蝶
腹内区域,2,腹内区域,区域 腹 内
腹内区域,2,腹内区,腹 区 内
纵隔部肺动脉,6,纵隔部肺动脉,肺动脉 纵隔 部
纵隔部肺动脉,6,纵隔区肺动脉,肺动脉 纵隔 区
纵隔部肺动脉,6,纵隔段肺动脉,肺动脉 纵隔 段
纵隔部肺动脉,6,肺动脉纵隔部,肺动脉 纵隔 部
纵隔部肺动脉,6,肺动脉纵隔区,肺动脉 纵隔 区
纵隔部肺动脉,6,肺动脉纵隔段,肺动脉 纵隔 段
脊椎经皮,1,脊椎经皮,脊椎 经皮
精索组成,1,精索组成,组 索 精 成
龟头、阴茎和[或]包皮结构,1,龟头阴茎和或包皮结构,阴茎 结构 和或 龟 皮 头 包
脾脏区域,3,脾脏区域,区域 脾 脏
脾脏区域,3,脾脏区,脾 脏 区
脾脏区域,3,脾区,脾 区
肋间后静脉,1,肋间后静脉,静脉 肋间 后
下肢腱鞘,1,下肢腱鞘,腱鞘 下肢
趾内侧面,6,趾内侧面,内侧 面 趾
趾内侧面,6,足趾内侧面,足趾 内侧 面
趾内侧面,6,足指内侧面,内侧 面 足 指
趾内侧面,6,趾内面,面 趾 内
趾内侧面,6,足趾内面,足趾 面 内
趾内侧面,6,足指内面,面 足 指 内
小肠粘膜,1,小肠粘膜,粘膜 小肠
趾外侧面,6,趾外侧面,外侧 面 趾
趾外侧面,6,足趾外侧面,足趾 外侧 面
趾外侧面,6,足指外侧面,外侧 面 足 指
趾外侧面,6,趾外面,面 趾 外
趾外侧面,6,足趾外面,足趾 面 外
趾外侧面,6,足指外面,面 足 指 外
平面关节,2,平面关节,关节 面 平
平面关节,2,滑动关节,关节 滑 动
右眼,1,右眼,眼 右
岛叶,1,岛叶,岛 叶
心内膜,1,心内膜,心内 膜
趾跖面,3,趾跖面,面 跖 趾
趾跖面,3,趾足底面,足底 面 趾
趾跖面,3,跖面,面 跖
粒系细胞,1,粒系细胞,细胞 系 粒
甲床,1,甲床,甲 床
脉络膜,1,脉络膜,脉络膜
基底膜,3,基底膜,基底 膜
基底膜,3,底膜,膜 底
基底膜,3,基膜,膜 基
牙腔,1,牙腔,腔 牙
胃壁,1,胃壁,胃 壁
牙合面,1,牙合面,面 牙 合
解剖组织模式,1,解剖组织模式,组织 解 模 式 剖
趾背面,3,趾背面,面 趾 背
趾背面,3,足趾背面,足趾 面 背
趾背面,3,足指背面,面 足 背 指
籽骨,2,籽骨,骨 籽
籽骨,2,小骨,骨 小
身体部分细分,1,身体部分细分,部分 身体 细 分
腹膜腔区域,2,腹膜腔区域,腹膜 区域 腔
腹膜腔区域,2,腹膜腔区,腹膜 腔 区
背部肌腱,1,背部肌腱,背部 肌腱
喉韧带,1,喉韧带,韧带 喉
前列腺结缔组织,1,前列腺结缔组织,前列腺 组织 缔 结
前庭开口,1,前庭开口,前庭 开 口
毛发附属物,1,毛发附属物,附 物 毛 属 发
主静脉系统,1,主静脉系统,静脉 系统 主
线粒体结构,1,线粒体结构,结构 线 粒 体
头颈淋巴管,1,头颈淋巴管,淋巴管 颈 头
桥脑神经核,1,桥脑神经核,脑神经 桥 核
髁突,6,髁突,髁 突
髁突,6,骨阜,骨 阜
髁突,6,髁状,髁 状
髁突,6,髁,髁
髁突,6,骨节,骨 节
髁突,6,骨阜,骨 阜
肺外淋巴结,1,肺外淋巴结,淋巴结 肺 外
筋膜室筋膜,1,筋膜室筋膜,筋膜 室
旧皮质,4,旧皮质,皮质 旧
旧皮质,4,原皮质,皮质 原
旧皮质,4,古皮质,皮质 古
旧皮质,4,原始皮质,皮质 始 原
肘关节软组织,1,肘关节软组织,软组织 肘关节
趾间隙,3,趾间隙,间隙 趾
趾间隙,3,足趾间隙,间隙 足趾
趾间隙,3,足指间隙,间隙 足 指
Waldeyer环,7,环,waldeyer 环
Waldeyer环,7,环,waldeyer 环
Waldeyer环,7,瓦耳代尔环,耳 瓦 环 尔 代
Waldeyer环,7,瓦耳代尔氏环,耳 瓦 环 氏 尔 代
Waldeyer环,7,扁桃体环,扁桃体 环
Waldeyer环,7,咽淋巴环,淋巴 环 咽
Waldeyer环,7,瓦尔代尔氏扁桃体环,扁桃体 瓦 环 氏 尔 代
指内侧面,2,指内侧面,内侧 面 指
指内侧面,2,指内面,面 指 内
髂骨,1,髂骨,髂 骨
柔脑膜,1,柔脑膜,脑膜 柔
脊神经神经节,2,脊神经神经节,神经节 神经 脊
脊神经神经节,2,脊神经节,神经节 脊
跟骨,1,跟骨,骨 跟
小脑后叶,1,小脑后叶,小脑 后 叶
染色体,1,染色体,染色体
指外侧面,2,指外侧面,外侧 面 指
指外侧面,2,指外面,面 指 外
鼻部皮肤,1,鼻部皮肤,部皮肤 鼻
阴茎部分皮肤,1,阴茎部分皮肤,阴茎 部分 皮肤
背部部分皮肤,1,背部部分皮肤,背部 皮肤 部 分
皮肤表面特征,1,皮肤表面特征,表面 皮肤 特 征
肱骨关节部分,1,肱骨关节部分,部分 肱骨 关节
小腿皮肤和皮下组织,1,小腿皮肤和皮下组织,皮下组织 皮肤和 小腿
肩峰区域,2,肩峰区域,区域 肩 峰
肩峰区域,2,肩峰区,肩 峰 区
骨盆壁关节,2,骨盆壁关节,骨盆 关节 壁
骨盆壁关节,2,盆壁关节,关节 盆 壁
作用于足部关节的肌肉,1,作用于足部关节的肌肉,足部 肌肉 关节 的 用 作 于
作用于拇指关节的肌肉,1,作用于拇指关节的肌肉,指关节 肌肉 的 用 拇 作 于
牙髓,1,牙髓,髓 牙
前列腺底,1,前列腺底,前列腺 底
牙龈附着面,2,牙龈附着面,牙龈 面 附 着
牙龈附着面,2,龈附着面,龈 面 附 着
颅神经神经节,2,颅神经神经节,颅神经 神经节
颅神经神经节,2,颅神经节,颅神经 节
颈交感神经系统,1,颈交感神经系统,神经系统 交感 颈
唾液管,4,唾液管,管 液 唾
唾液管,4,涎腺导管,导管 腺 涎
唾液管,4,唾管,管 唾
唾液管,4,涎管,管 涎
耳廓皮下组织,2,耳廓皮下组织,皮下组织 耳 廓
耳廓皮下组织,2,耳廓皮下,皮下 耳 廓
胸主动脉降支,3,胸主动脉降支,主动脉 降 胸 支
胸主动脉降支,3,降胸主动脉,主动脉 降 胸
胸主动脉降支,3,胸降主动脉,主动脉 降 胸
气管部分,1,气管部分,部分 气管
唾液腺部分,1,唾液腺部分,部分 腺 液 唾
肩胛骨部分,1,肩胛骨部分,部分 肩胛 骨
肺基底段,2,肺基底段,基底 肺 段
肺基底段,2,肺底段,肺 段 底
双齿面,1,双齿面,齿 面 双
四齿面,1,四齿面,齿 面 四
椎体水平,1,椎体水平,水平 椎体
尺神经分支,2,尺神经分支,神经 分支 尺
尺神经分支,2,尺神经支,神经 支 尺
视网膜层,1,视网膜层,视网膜 层
肝脏表面特征,1,肝脏表面特征,表面 肝脏 特 征
桥脑束,1,桥脑束,脑 桥 束
上颌突,1,上颌突,上颌 突
骶神经丛分布,1,骶神经丛分布,神经 骶 布 分 丛
胸骨关节,1,胸骨关节,胸骨 关节
足后肌,1,足后肌,足 肌 后
肘部皮肤和皮下组织,1,肘部皮肤和皮下组织,皮下组织 部皮肤 肘 和
髋关节滑膜囊,2,髋关节滑膜囊,髋关节 滑膜 囊
髋关节滑膜囊,2,髋关节滑囊髋关节囊,髋关节 滑 囊
纵韧带,1,纵韧带,韧带 纵
下肢前部,1,下肢前部,下肢 部 前
前列腺后部,1,前列腺后部,前列腺 部 后
指背侧面,2,指背侧面,背侧 面 指
指背侧面,2,指背面,面 背 指
左肺下叶,6,左肺下叶,左肺 叶 下
左肺下叶,6,肺左下叶,肺 左 叶 下
左肺下叶,6,左下肺叶,肺 左 叶 下
左肺下叶,6,左肺下,左肺 下
左肺下叶,6,肺左下,肺 左 下
左肺下叶,6,左下肺,肺 左 下
耳蜗轴,2,耳蜗轴,轴 蜗 耳
耳蜗轴,2,蜗轴,轴 蜗
副交感神经,1,副交感神经,神经 交感 副
颈神经神经根,2,颈神经神经根,神经根 神经 颈
颈神经神经根,2,颈神经根,神经根 颈
下咽,2,下咽,咽 下
下咽,2,咽下,咽 下
肝内胆管,1,肝内胆管,胆管 肝 内
鼻眶骨复合体,1,鼻眶骨复合体,复合 鼻 骨 眶 体
髂骨部分,1,髂骨部分,部分 髂 骨
静脉系统细分,1,静脉系统细分,静脉 系统 细 分
面区,2,面区,面 区
面区,2,脸区,脸 区
腕骨间韧带,2,腕骨间韧带,韧带 骨 间 腕
腕骨间韧带,2,腕间韧带,韧带 间 腕
鼻部部分皮肤,1,鼻部部分皮肤,皮肤 鼻 部 分
腋窝淋巴系统,1,腋窝淋巴系统,系统 淋巴 腋 窝
臀部和[或]大腿皮肤,1,臀部和或大腿皮肤,皮肤 大腿 和或 部 臀
眼睑和眼周区皮肤,1,眼睑和眼周区皮肤,区皮肤 眼睑 眼 和 周
上臂皮肤和皮下组织,1,上臂皮肤和皮下组织,皮下组织 皮肤和 上臂
左下肢关节,1,左下肢关节,关节 下肢 左
右下肢关节,1,右下肢关节,关节 下肢 右
右肺下叶,1,右肺下叶,右肺 叶 下
房室束,3,房室束,房室 束
房室束,3,束,his 束
房室束,3,束,his 束
第八肋,3,第八肋,第八 肋
第八肋,3,第肋,8 肋 第
第八肋,3,第肋,viii 肋 第
尿道海绵体部分,1,尿道海绵体部分,部分 海绵 尿道 体
寰椎,4,寰椎,椎 寰
寰椎,4,第一颈椎,颈椎 第一
寰椎,4,第颈椎,1 颈椎 第
寰椎,4,颈,1 颈
第五肋,3,第五肋,第五 肋
第五肋,3,第肋,5 肋 第
第五肋,3,第肋,v 肋 第
拇趾趾骨,2,拇趾趾骨,骨 趾 拇
拇趾趾骨,2,拇趾骨,趾骨 拇
顶盖,1,顶盖,顶 盖
第九肋,3,第九肋,第九 肋
第九肋,3,第肋,9 肋 第
第九肋,3,第肋,ix 肋 第
第二跖骨,2,第二跖骨,跖骨 第二
第二跖骨,2,第跖骨,2 跖骨 第
第七肋,3,第七肋,第七 肋
第七肋,3,第肋,7 肋 第
第七肋,3,第肋,vii 肋 第
第四肋,3,第四肋,第四 肋
第四肋,3,第肋,4 肋 第
第四肋,3,第肋,iv 肋 第
硬膜外间隙,3,硬膜外间隙,间隙 膜 硬 外
硬膜外间隙,3,硬膜外隙,隙 膜 硬 外
硬膜外间隙,3,硬膜外腔,膜 腔 硬 外
髋臼,1,髋臼,髋 臼
肋骨体,2,肋骨体,肋骨 体
肋骨体,2,肋体,肋 体
第十二肋骨,3,第十二肋骨,肋骨 第十 二
第十二肋骨,3,第肋,12 肋 第
第十二肋骨,3,第肋,xii 肋 第
竖脊肌,2,竖脊肌,脊 肌 竖
竖脊肌,2,立脊肌,脊 肌 立
第一肋,3,第一肋,第一 肋
第一肋,3,第肋,1 肋 第
第一肋,3,第肋,i 肋 第
牙龈游离面,2,牙龈游离面,牙龈 面 离 游
牙龈游离面,2,龈游离面,龈 面 离 游
颞叶皮层,1,颞叶皮层,颞 皮 层 叶
第十一肋骨,3,第十一肋骨,肋骨 第十 一
第十一肋骨,3,第肋,11 肋 第
第十一肋骨,3,第肋,xi 肋 第
乳突,1,乳突,乳突
第六肋,3,第六肋,第六 肋
第六肋,3,第肋,6 肋 第
第六肋,3,第肋,vi 肋 第
舌背,1,舌背,舌 背
阴茎体,1,阴茎体,阴茎 体
肝动脉,1,肝动脉,动脉 肝
杓状软骨,1,杓状软骨,状软骨 杓
第十肋,3,第十肋,第十 肋
第十肋,3,第肋,10 肋 第
第十肋,3,第肋,x 肋 第
第二肋,3,第二肋,第二 肋
第二肋,3,第肋,2 肋 第
第二肋,3,第肋,ii 肋 第
半规管,1,半规管,规 管 半
心脏表面,2,心脏表面,表面 心脏
心脏表面,2,心表面,表面 心
上颌神经,1,上颌神经,神经 上颌
心肉柱,2,心肉柱,肉 柱 心
心肉柱,2,肉柱,肉 柱
肌肉骨骼系统细分,1,肌肉骨骼系统细分,骨骼 肌肉 系统 细 分
手掌区,1,手掌区,掌 手 区
腹膜后区，不包括主要器官,1,腹膜后区不包括主要器官,腹膜 器官 包括 要 后 区 主 不
跗中关节,1,跗中关节,关节 跗 中
脊髓静脉,1,脊髓静脉,静脉 脊髓
掌指关节韧带(除外拇指部分),1,掌指关节韧带除外拇指部分,指关节 韧带 部分 拇指 除 掌 外
近端指间关节韧带(除外拇指部分),1,近端指间关节韧带除外拇指部分,指间关节 韧带 部分 近端 拇指 除 外
远端指间关节韧带(除外拇指部分),1,远端指间关节韧带除外拇指部分,指间关节 韧带 部分 远端 拇指 除 外
竖脊肌肌腱,1,竖脊肌肌腱,肌肌腱 脊 竖
肩关节或上臂肌腱,1,肩关节或上臂肌腱,肩关节 肌腱 上臂 或
胸部表面区域,8,胸部表面区域,表面 胸部 区域
胸部表面区域,8,胸部浅表区域,胸部 浅表 区域
胸部表面区域,8,胸廓表面区域,表面 区域 胸 廓
胸部表面区域,8,胸廓浅表区域,浅表 区域 胸 廓
胸部表面区域,8,胸部表面区,表面 胸部 区
胸部表面区域,8,胸部浅表区,胸部 浅表 区
胸部表面区域,8,胸廓表面区,表面 胸 廓 区
胸部表面区域,8,胸廓浅表区,浅表 胸 廓 区
指骨干(除外拇指部分),1,指骨干除外拇指部分,骨干 部分 拇指 除 指 外
指骨颈,1,指骨颈,指骨 颈
尿道口,1,尿道口,尿道 口
颈神经丛深支,3,颈神经丛深支,神经 颈 深 支 丛
颈神经丛深支,3,颈丛神经深支,神经 颈 深 支 丛
颈神经丛深支,3,颈丛深支,颈 深 支 丛
腰神经丛,3,腰神经丛,神经 腰 丛
腰神经丛,3,腰丛神经,神经 腰 丛
腰神经丛,3,腰丛,腰 丛
骶神经丛,3,骶神经丛,神经 骶 丛
骶神经丛,3,骶丛神经,神经 骶 丛
骶神经丛,3,骶丛,骶 丛
胚胎眼,1,胚胎眼,胚胎 眼
胚胎面部,1,胚胎面部,面部 胚胎
初级腹腔干分支,1,初级腹腔干分支,腹腔 分支 级 干 初
男性生殖静脉,1,男性生殖静脉,静脉 男性 生殖
阴部内动脉分支,2,阴部内动脉分支,内动脉 部分 阴 支
阴部内动脉分支,2,阴部内动脉支,内动脉 阴 部 支
生殖神经,1,生殖神经,神经 生殖
镜下毛发,1,镜下毛发,镜下 毛 发
三尖瓣子部,1,三尖瓣子部,三尖瓣 部 子
胸部神经,2,胸部神经,胸部 神经
胸部神经,2,胸神经,神经 胸
眼上静脉支流,2,眼上静脉支流,静脉 眼 流 支 上
眼上静脉支流,2,眼上静脉支,静脉 眼 支 上
趾间关节囊,3,趾间关节囊,趾间关节 囊
趾间关节囊,3,足趾间关节囊,趾间关节 足 囊
趾间关节囊,3,足指间关节囊,指间关节 足 囊
眼睑后板,2,眼睑后板,眼睑 板 后
眼睑后板,2,睑后板,睑 板 后
异常红细胞,1,异常红细胞,红细胞 异常
髌骨,8,髌骨,髌骨
髌骨,8,髌,髌
髌骨,8,伏兔骨,骨 兔 伏
髌骨,8,膝盖骨,骨 膝 盖
髌骨,8,膝节,节 膝
髌骨,8,小盘,盘 小
髌骨,8,吸跗节,跗 节 吸
髌骨,8,膝盖,膝 盖
海马体,1,海马体,马 海 体
前臂浅屈肌,1,前臂浅屈肌,前臂 肌 浅 屈
作用于腰椎间关节的肌肉,1,作用于腰椎间关节的肌肉,间关节 腰椎 肌肉 的 用 作 于
下肢骨髓,1,下肢骨髓,骨髓 下肢
右足,2,右足,足 右
右足,2,右脚,脚 右
胸腺,1,胸腺,腺 胸
胃幽门部,2,胃幽门部,门 部 胃 幽
胃幽门部,2,幽门,门 幽
女性生殖器皮肤,1,女性生殖器皮肤,生殖器 性皮肤 女
左足,2,左足,足 左
左足,2,左脚,脚 左
锁骨,1,锁骨,锁骨
指掌面,1,指掌面,面 掌 指
腱膜,1,腱膜,膜 腱
耳轮,1,耳轮,轮 耳
远端肱骨,4,远端肱骨,远端 肱骨
远端肱骨,4,远侧肱骨,远侧 肱骨
远端肱骨,4,肱骨远端,远端 肱骨
远端肱骨,4,肱骨远侧,远侧 肱骨
胸膜部分,1,胸膜部分,部分 胸膜
脑室部分,1,脑室部分,部分 脑室
手掌表面区,3,手掌表面区,表面 掌 手 区
手掌表面区,3,手掌浅表区,浅表 掌 手 区
手掌表面区,3,掌浅表区,浅表 掌 区
躯干表面区,2,躯干表面区,躯干 表面 区
躯干表面区,2,躯干浅表区,躯干 浅表 区
指[趾]间部分皮肤,1,指趾间部分皮肤,部分 皮肤 间 趾 指
腮腺唾液器,1,腮腺唾液器,腮腺 液 器 唾
肩部和上臂皮肤,1,肩部和上臂皮肤,皮肤 上臂 部 肩 和
指[趾]血管,1,指趾血管,血管 趾 指
双腔关节,2,双腔关节,关节 腔 双
双腔关节,2,双轴关节,关节 轴 双
跟骨部分,1,跟骨部分,部分 骨 跟
足底皮肤和皮下组织,1,足底皮肤和皮下组织,皮下组织 皮肤和 足底
副房室束,1,副房室束,房室 束 副
空肠,1,空肠,空肠
细胞质细丝,1,细胞质细丝,细胞 质 细 丝
骨骼肌腹,2,骨骼肌腹,骨骼 腹 肌
骨骼肌腹,2,肌腹,腹 肌
肾小体,1,肾小体,肾 小 体
髋关节韧带,1,髋关节韧带,髋关节 韧带
胃肠肌层,1,胃肠肌层,胃肠 肌 层
脂肪组织,1,脂肪组织,脂肪 组织
胸骨,1,胸骨,胸骨
远端胫骨,4,远端胫骨,远端 胫骨
远端胫骨,4,远侧胫骨,远侧 胫骨
远端胫骨,4,胫骨远端,远端 胫骨
远端胫骨,4,胫骨远侧,远侧 胫骨
肝总动脉,1,肝总动脉,总动脉 肝
鼻中隔,3,鼻中隔,鼻中隔
鼻中隔,3,鼻柱,鼻 柱
鼻中隔,3,鼻梁,鼻 梁
椎静脉系统,1,椎静脉系统,静脉 系统 椎
咽鼓管,1,咽鼓管,鼓 管 咽
解剖学连接,1,解剖学连接,连接 解 学 剖
腕掌关节,1,腕掌关节,关节 腕 掌
近端肱骨,4,近端肱骨,近端 肱骨
近端肱骨,4,近侧肱骨,肱骨 近 侧
近端肱骨,4,肱骨近端,近端 肱骨
近端肱骨,4,肱骨近侧,肱骨 近 侧
手指和拇指皮肤,1,手指和拇指皮肤,皮肤 拇指 手指 和
足底肌肌腱,2,足底肌肌腱,肌肌腱 足底
足底肌肌腱,2,足底肌腱,足底 肌腱
脊柱穴,1,脊柱穴,脊柱 穴
Nogier耳穴,1,耳穴,nogier 耳 穴
足静脉,1,足静脉,静脉 足
臂丛内侧索分支,2,臂丛内侧索分支,分支 内侧 臂 索 丛
臂丛内侧索分支,2,臂丛内侧索支,内侧 臂 索 支 丛
睾丸结缔组织,1,睾丸结缔组织,组织 睾丸 缔 结
阴茎纤维,1,阴茎纤维,阴茎 纤维
胸神经丛,4,胸神经丛,神经 胸 丛
胸神经丛,4,胸丛,胸 丛
胸神经丛,4,胸神经丛,神经 胸 丛
胸神经丛,4,胸丛神经,神经 胸 丛
扁桃体和腺样体,1,扁桃体和腺样体,扁桃体 腺 样 和 体
远端桡骨和[或]尺骨,1,远端桡骨和或尺骨,远端 桡骨 尺骨 和或
共同(非二尖瓣，非三尖瓣)房室瓣,2,共同非二尖瓣非三尖瓣房室瓣,房室瓣 二尖瓣 三尖瓣 非 同 共
共同(非二尖瓣，非三尖瓣)房室瓣,2,共同房室瓣,房室瓣 同 共
上肢关节软骨,1,上肢关节软骨,软骨 关节 上肢
肛管内衬,1,肛管内衬,衬 肛 管 内
宫颈管壁,1,宫颈管壁,宫颈 管 壁
近端指间关节副韧带(除外拇指部分),1,近端指间关节副韧带除外拇指部分,指间关节 副韧带 部分 近端 拇指 除 外
远端指间关节副韧带(除外拇指部分),1,远端指间关节副韧带除外拇指部分,指间关节 副韧带 部分 远端 拇指 除 外
掌指关节副韧带(除外拇指部分),1,掌指关节副韧带除外拇指部分,指关节 副韧带 部分 拇指 除 掌 外
右叶支气管,1,右叶支气管,叶支气管 右
延髓束,1,延髓束,髓 束 延
镜下胰腺,1,镜下胰腺,镜下 胰腺
指骨关节面,1,指骨关节面,关节面 指骨
近端趾骨,4,近端趾骨,近端 趾骨
近端趾骨,4,近侧趾骨,趾骨 近 侧
近端趾骨,4,指骨近端,近端 指骨
近端趾骨,4,指骨近侧,指骨 近 侧
腓肌和[或]肌腱,1,腓肌和或肌腱,肌腱 和或 腓 肌
指缩肌,1,指缩肌,肌 缩 指
肩袖，包括肌肉和肌腱,1,肩袖包括肌肉和肌腱,肌腱 肌肉 包括 袖 肩 和
喉肌,1,喉肌,肌 喉
眼睑皮肤,2,眼睑皮肤,眼睑 皮肤
眼睑皮肤,2,睑部皮肤,部皮肤 睑
颞下颌关节,2,颞下颌关节,关节 下颌 颞
颞下颌关节,2,颞颌关节,关节 颞 颌
腋窝淋巴结,1,腋窝淋巴结,淋巴结 腋 窝
脐,1,脐,脐
上肢浅静脉系统,1,上肢浅静脉系统,静脉 系统 上肢 浅
骶骨关节,1,骶骨关节,关节 骶 骨
粒细胞,1,粒细胞,粒细胞
鼓膜区域,2,鼓膜区域,区域 鼓 膜
鼓膜区域,2,鼓膜区,鼓 膜 区
督脉穴,1,督脉穴,脉 穴 督
华佗奇穴,1,华佗奇穴,穴 奇 华 佗
肾集合系统,1,肾集合系统,系统 集 肾 合
Healey和Schroy肝段,1,和肝段,healey 肝 段 和
皮肤皱褶,1,皮肤皱褶,皮肤 褶 皱
近端腕骨,4,近端腕骨,近端 骨 腕
近端腕骨,4,近侧腕骨,骨 近 腕 侧
近端腕骨,4,腕骨近端,近端 骨 腕
近端腕骨,4,腕骨近侧,骨 近 腕 侧
远端股骨,4,远端股骨,远端 股骨
远端股骨,4,远侧腕骨,远侧 骨 腕
远端股骨,4,腕骨远端,远端 骨 腕
远端股骨,4,腕骨远侧,远侧 骨 腕
膝关节皮肤和皮下组织,1,膝关节皮肤和皮下组织,皮下组织 膝关节 皮肤和
下乳牙,1,下乳牙,牙 乳 下
上乳牙,1,上乳牙,牙 乳 上
上臂骨骼肌,1,上臂骨骼肌,骨骼 上臂 肌
颊肌,1,颊肌,颊 肌
大脑基底面,3,大脑基底面,大脑 基底 面
大脑基底面,3,大脑基底,大脑 基底
大脑基底面,3,大脑底面,大脑 面 底
Willis环,3,环,willis 环
Willis环,3,环,willis 环
Willis环,3,大脑动脉环,大脑 动脉 环
胸椎椎间孔,2,胸椎椎间孔,胸椎 椎间 孔
胸椎椎间孔,2,胸椎间孔,胸椎间 孔
外阴前庭,1,外阴前庭,外阴 前庭
锤骨,1,锤骨,骨 锤
鼻骨,1,鼻骨,鼻 骨
颈部皮肤,1,颈部皮肤,部皮肤 颈
犬齿,1,犬齿,齿 犬
胸椎弓,1,胸椎弓,胸椎 弓
肾小管,1,肾小管,小管 肾
膀胱底,2,膀胱底,膀胱 底
膀胱底,2,膀胱尖,膀胱 尖
第四趾骨,2,第四趾骨,趾骨 第四
第四趾骨,2,第趾骨,4 趾骨 第
提肋肌,2,提肋肌,肌 肋 提
提肋肌,2,肋提肌,肌 肋 提
口腔,1,口腔,口腔
肘部皮肤,1,肘部皮肤,部皮肤 肘
第三趾骨,2,第三趾骨,趾骨 第三
第三趾骨,2,第趾骨,3 趾骨 第
第二趾骨,2,第二趾骨,趾骨 第二
第二趾骨,2,第趾骨,2 趾骨 第
趾甲,1,趾甲,趾 甲
迷走神经,9,迷走神经,迷走 神经
迷走神经,9,第对脑神经,11 脑神经 第 对
迷走神经,9,第对脑神经,xi 脑神经 第 对
迷走神经,9,第对颅神经,11 颅神经 第 对
迷走神经,9,第对颅神经,xi 颅神经 第 对
迷走神经,9,第脑神经,11 脑神经 第
